idx,greenhouseId,time,measurementLine,sampleId,standardCategoryName,standardItemName,surveyItemName,unit,surveyItemValue
252,2,2025-01-20,5,2,leafinfo,petiolelength,엽병장,cm,18
252,2,2025-01-20,5,2,leafinfo,leafnumber,엽수,개,7
252,2,2025-01-20,5,2,steminfo,crowndiameter,관부직경,cm,2.5
252,2,2025-01-20,5,2,plantobjectinfo,fruitingnumber,착과수,개,5
211,2,2025-01-31,1,1,steminfo,plantheight,초장,cm,28
211,2,2025-01-31,1,1,leafinfo,leaflength,엽장,cm,10
211,2,2025-01-31,1,1,leafinfo,leafwidth,엽폭,cm,9
211,2,2025-01-31,1,1,leafinfo,petiolelength,엽병장,cm,18
211,2,2025-01-31,1,1,leafinfo,leafnumber,엽수,개,7
211,2,2025-01-31,1,1,steminfo,crowndiameter,관부직경,cm,2.5
211,2,2025-01-31,1,1,plantobjectinfo,fruitingnumber,착과수,개,7
212,2,2025-01-31,1,2,steminfo,plantheight,초장,cm,27
212,2,2025-01-31,1,2,leafinfo,leaflength,엽장,cm,12
212,2,2025-01-31,1,2,leafinfo,leafwidth,엽폭,cm,9
212,2,2025-01-31,1,2,leafinfo,petiolelength,엽병장,cm,15
212,2,2025-01-31,1,2,leafinfo,leafnumber,엽수,개,7
212,2,2025-01-31,1,2,steminfo,crowndiameter,관부직경,cm,2.4
212,2,2025-01-31,1,2,plantobjectinfo,fruitingnumber,착과수,개,6
221,2,2025-01-31,2,1,steminfo,plantheight,초장,cm,29
221,2,2025-01-31,2,1,leafinfo,leaflength,엽장,cm,10
221,2,2025-01-31,2,1,leafinfo,leafwidth,엽폭,cm,8
221,2,2025-01-31,2,1,leafinfo,petiolelength,엽병장,cm,19
221,2,2025-01-31,2,1,leafinfo,leafnumber,엽수,개,7
221,2,2025-01-31,2,1,steminfo,crowndiameter,관부직경,cm,2.5
221,2,2025-01-31,2,1,plantobjectinfo,fruitingnumber,착과수,개,7
222,2,2025-01-31,2,2,steminfo,plantheight,초장,cm,31
222,2,2025-01-31,2,2,leafinfo,leaflength,엽장,cm,11
222,2,2025-01-31,2,2,leafinfo,leafwidth,엽폭,cm,9
222,2,2025-01-31,2,2,leafinfo,petiolelength,엽병장,cm,20
222,2,2025-01-31,2,2,leafinfo,leafnumber,엽수,개,7
222,2,2025-01-31,2,2,steminfo,crowndiameter,관부직경,cm,2.3
222,2,2025-01-31,2,2,plantobjectinfo,fruitingnumber,착과수,개,6
231,2,2025-01-31,3,1,steminfo,plantheight,초장,cm,28
231,2,2025-01-31,3,1,leafinfo,leaflength,엽장,cm,11
231,2,2025-01-31,3,1,leafinfo,leafwidth,엽폭,cm,10
231,2,2025-01-31,3,1,leafinfo,petiolelength,엽병장,cm,16
231,2,2025-01-31,3,1,leafinfo,leafnumber,엽수,개,8
231,2,2025-01-31,3,1,steminfo,crowndiameter,관부직경,cm,2.7
231,2,2025-01-31,3,1,plantobjectinfo,fruitingnumber,착과수,개,5
232,2,2025-01-31,3,2,steminfo,plantheight,초장,cm,27
232,2,2025-01-31,3,2,leafinfo,leaflength,엽장,cm,10
232,2,2025-01-31,3,2,leafinfo,leafwidth,엽폭,cm,9
232,2,2025-01-31,3,2,leafinfo,petiolelength,엽병장,cm,17
232,2,2025-01-31,3,2,leafinfo,leafnumber,엽수,개,7
232,2,2025-01-31,3,2,steminfo,crowndiameter,관부직경,cm,2.5
232,2,2025-01-31,3,2,plantobjectinfo,fruitingnumber,착과수,개,6
241,2,2025-01-31,4,1,steminfo,plantheight,초장,cm,30
241,2,2025-01-31,4,1,leafinfo,leaflength,엽장,cm,11
241,2,2025-01-31,4,1,leafinfo,leafwidth,엽폭,cm,10
241,2,2025-01-31,4,1,leafinfo,petiolelength,엽병장,cm,18
241,2,2025-01-31,4,1,leafinfo,leafnumber,엽수,개,7
241,2,2025-01-31,4,1,steminfo,crowndiameter,관부직경,cm,2.5
241,2,2025-01-31,4,1,plantobjectinfo,fruitingnumber,착과수,개,7
242,2,2025-01-31,4,2,steminfo,plantheight,초장,cm,26
242,2,2025-01-31,4,2,leafinfo,leaflength,엽장,cm,10
242,2,2025-01-31,4,2,leafinfo,leafwidth,엽폭,cm,9
242,2,2025-01-31,4,2,leafinfo,petiolelength,엽병장,cm,16
242,2,2025-01-31,4,2,leafinfo,leafnumber,엽수,개,7
242,2,2025-01-31,4,2,steminfo,crowndiameter,관부직경,cm,2.5
242,2,2025-01-31,4,2,plantobjectinfo,fruitingnumber,착과수,개,6
251,2,2025-01-31,5,1,steminfo,plantheight,초장,cm,28
251,2,2025-01-31,5,1,leafinfo,leaflength,엽장,cm,12
251,2,2025-01-31,5,1,leafinfo,leafwidth,엽폭,cm,9
251,2,2025-01-31,5,1,leafinfo,petiolelength,엽병장,cm,17
251,2,2025-01-31,5,1,leafinfo,leafnumber,엽수,개,7
251,2,2025-01-31,5,1,steminfo,crowndiameter,관부직경,cm,2.3
251,2,2025-01-31,5,1,plantobjectinfo,fruitingnumber,착과수,개,7
252,2,2025-01-31,5,2,steminfo,plantheight,초장,cm,30
252,2,2025-01-31,5,2,leafinfo,leaflength,엽장,cm,12
252,2,2025-01-31,5,2,leafinfo,leafwidth,엽폭,cm,9
252,2,2025-01-31,5,2,leafinfo,petiolelength,엽병장,cm,18
252,2,2025-01-31,5,2,leafinfo,leafnumber,엽수,개,7
252,2,2025-01-31,5,2,steminfo,crowndiameter,관부직경,cm,2.5
252,2,2025-01-31,5,2,plantobjectinfo,fruitingnumber,착과수,개,7
211,2,2025-02-03,1,1,steminfo,plantheight,초장,cm,28
211,2,2025-02-03,1,1,leafinfo,leaflength,엽장,cm,10
211,2,2025-02-03,1,1,leafinfo,leafwidth,엽폭,cm,9
211,2,2025-02-03,1,1,leafinfo,petiolelength,엽병장,cm,18
211,2,2025-02-03,1,1,leafinfo,leafnumber,엽수,개,7
211,2,2025-02-03,1,1,steminfo,crowndiameter,관부직경,cm,2.5
211,2,2025-02-03,1,1,plantobjectinfo,fruitingnumber,착과수,개,6
212,2,2025-02-03,1,2,steminfo,plantheight,초장,cm,27
212,2,2025-02-03,1,2,leafinfo,leaflength,엽장,cm,12
212,2,2025-02-03,1,2,leafinfo,leafwidth,엽폭,cm,9
212,2,2025-02-03,1,2,leafinfo,petiolelength,엽병장,cm,15
212,2,2025-02-03,1,2,leafinfo,leafnumber,엽수,개,7
212,2,2025-02-03,1,2,steminfo,crowndiameter,관부직경,cm,2.4
212,2,2025-02-03,1,2,plantobjectinfo,fruitingnumber,착과수,개,5
221,2,2025-02-03,2,1,steminfo,plantheight,초장,cm,29
221,2,2025-02-03,2,1,leafinfo,leaflength,엽장,cm,10
221,2,2025-02-03,2,1,leafinfo,leafwidth,엽폭,cm,8
221,2,2025-02-03,2,1,leafinfo,petiolelength,엽병장,cm,19
221,2,2025-02-03,2,1,leafinfo,leafnumber,엽수,개,7
221,2,2025-02-03,2,1,steminfo,crowndiameter,관부직경,cm,2.5
221,2,2025-02-03,2,1,plantobjectinfo,fruitingnumber,착과수,개,6
222,2,2025-02-03,2,2,steminfo,plantheight,초장,cm,31
222,2,2025-02-03,2,2,leafinfo,leaflength,엽장,cm,11
222,2,2025-02-03,2,2,leafinfo,leafwidth,엽폭,cm,9
222,2,2025-02-03,2,2,leafinfo,petiolelength,엽병장,cm,20
222,2,2025-02-03,2,2,leafinfo,leafnumber,엽수,개,7
222,2,2025-02-03,2,2,steminfo,crowndiameter,관부직경,cm,2.3
222,2,2025-02-03,2,2,plantobjectinfo,fruitingnumber,착과수,개,6
231,2,2025-02-03,3,1,steminfo,plantheight,초장,cm,28
231,2,2025-02-03,3,1,leafinfo,leaflength,엽장,cm,11
231,2,2025-02-03,3,1,leafinfo,leafwidth,엽폭,cm,10
231,2,2025-02-03,3,1,leafinfo,petiolelength,엽병장,cm,16
231,2,2025-02-03,3,1,leafinfo,leafnumber,엽수,개,8
231,2,2025-02-03,3,1,steminfo,crowndiameter,관부직경,cm,2.7
231,2,2025-02-03,3,1,plantobjectinfo,fruitingnumber,착과수,개,4
232,2,2025-02-03,3,2,steminfo,plantheight,초장,cm,27
232,2,2025-02-03,3,2,leafinfo,leaflength,엽장,cm,10
232,2,2025-02-03,3,2,leafinfo,leafwidth,엽폭,cm,9
232,2,2025-02-03,3,2,leafinfo,petiolelength,엽병장,cm,17
232,2,2025-02-03,3,2,leafinfo,leafnumber,엽수,개,7
232,2,2025-02-03,3,2,steminfo,crowndiameter,관부직경,cm,2.5
232,2,2025-02-03,3,2,plantobjectinfo,fruitingnumber,착과수,개,5
241,2,2025-02-03,4,1,steminfo,plantheight,초장,cm,30
241,2,2025-02-03,4,1,leafinfo,leaflength,엽장,cm,11
241,2,2025-02-03,4,1,leafinfo,leafwidth,엽폭,cm,10
241,2,2025-02-03,4,1,leafinfo,petiolelength,엽병장,cm,18
241,2,2025-02-03,4,1,leafinfo,leafnumber,엽수,개,7
241,2,2025-02-03,4,1,steminfo,crowndiameter,관부직경,cm,2.5
241,2,2025-02-03,4,1,plantobjectinfo,fruitingnumber,착과수,개,6
242,2,2025-02-03,4,2,steminfo,plantheight,초장,cm,26
242,2,2025-02-03,4,2,leafinfo,leaflength,엽장,cm,10
242,2,2025-02-03,4,2,leafinfo,leafwidth,엽폭,cm,9
242,2,2025-02-03,4,2,leafinfo,petiolelength,엽병장,cm,16
242,2,2025-02-03,4,2,leafinfo,leafnumber,엽수,개,7
242,2,2025-02-03,4,2,steminfo,crowndiameter,관부직경,cm,2.5
242,2,2025-02-03,4,2,plantobjectinfo,fruitingnumber,착과수,개,6
251,2,2025-02-03,5,1,steminfo,plantheight,초장,cm,28
251,2,2025-02-03,5,1,leafinfo,leaflength,엽장,cm,12
251,2,2025-02-03,5,1,leafinfo,leafwidth,엽폭,cm,9
251,2,2025-02-03,5,1,leafinfo,petiolelength,엽병장,cm,17
251,2,2025-02-03,5,1,leafinfo,leafnumber,엽수,개,7
251,2,2025-02-03,5,1,steminfo,crowndiameter,관부직경,cm,2.3
251,2,2025-02-03,5,1,plantobjectinfo,fruitingnumber,착과수,개,6
252,2,2025-02-03,5,2,steminfo,plantheight,초장,cm,30
252,2,2025-02-03,5,2,leafinfo,leaflength,엽장,cm,12
252,2,2025-02-03,5,2,leafinfo,leafwidth,엽폭,cm,9
252,2,2025-02-03,5,2,leafinfo,petiolelength,엽병장,cm,18
252,2,2025-02-03,5,2,leafinfo,leafnumber,엽수,개,7
252,2,2025-02-03,5,2,steminfo,crowndiameter,관부직경,cm,2.5
252,2,2025-02-03,5,2,plantobjectinfo,fruitingnumber,착과수,개,5
311,3,2024-11-01,1,1,steminfo,plantheight,초장,cm,20
311,3,2024-11-01,1,1,leafinfo,leaflength,엽장,cm,9
311,3,2024-11-01,1,1,leafinfo,leafwidth,엽폭,cm,8
311,3,2024-11-01,1,1,leafinfo,petiolelength,엽병장,cm,11
311,3,2024-11-01,1,1,leafinfo,leafnumber,엽수,개,6
311,3,2024-11-01,1,1,steminfo,crowndiameter,관부직경,cm,1.5
311,3,2024-11-01,1,1,plantobjectinfo,fruitingnumber,착과수,개,0
312,3,2024-11-01,1,2,steminfo,plantheight,초장,cm,22
312,3,2024-11-01,1,2,leafinfo,leaflength,엽장,cm,10
312,3,2024-11-01,1,2,leafinfo,leafwidth,엽폭,cm,8
312,3,2024-11-01,1,2,leafinfo,petiolelength,엽병장,cm,13
312,3,2024-11-01,1,2,leafinfo,leafnumber,엽수,개,5
312,3,2024-11-01,1,2,steminfo,crowndiameter,관부직경,cm,2
312,3,2024-11-01,1,2,plantobjectinfo,fruitingnumber,착과수,개,0
321,3,2024-11-01,2,1,steminfo,plantheight,초장,cm,22
321,3,2024-11-01,2,1,leafinfo,leaflength,엽장,cm,11
321,3,2024-11-01,2,1,leafinfo,leafwidth,엽폭,cm,9
321,3,2024-11-01,2,1,leafinfo,petiolelength,엽병장,cm,8
321,3,2024-11-01,2,1,leafinfo,leafnumber,엽수,개,5
321,3,2024-11-01,2,1,steminfo,crowndiameter,관부직경,cm,2
321,3,2024-11-01,2,1,plantobjectinfo,fruitingnumber,착과수,개,0
322,3,2024-11-01,2,2,steminfo,plantheight,초장,cm,24
322,3,2024-11-01,2,2,leafinfo,leaflength,엽장,cm,10
322,3,2024-11-01,2,2,leafinfo,leafwidth,엽폭,cm,9
322,3,2024-11-01,2,2,leafinfo,petiolelength,엽병장,cm,13
322,3,2024-11-01,2,2,leafinfo,leafnumber,엽수,개,6
322,3,2024-11-01,2,2,steminfo,crowndiameter,관부직경,cm,2
322,3,2024-11-01,2,2,plantobjectinfo,fruitingnumber,착과수,개,0
331,3,2024-11-01,3,1,steminfo,plantheight,초장,cm,20
331,3,2024-11-01,3,1,leafinfo,leaflength,엽장,cm,10
331,3,2024-11-01,3,1,leafinfo,leafwidth,엽폭,cm,8
331,3,2024-11-01,3,1,leafinfo,petiolelength,엽병장,cm,11
331,3,2024-11-01,3,1,leafinfo,leafnumber,엽수,개,5
331,3,2024-11-01,3,1,steminfo,crowndiameter,관부직경,cm,1.5
331,3,2024-11-01,3,1,plantobjectinfo,fruitingnumber,착과수,개,0
332,3,2024-11-01,3,2,steminfo,plantheight,초장,cm,24
332,3,2024-11-01,3,2,leafinfo,leaflength,엽장,cm,10
332,3,2024-11-01,3,2,leafinfo,leafwidth,엽폭,cm,9
332,3,2024-11-01,3,2,leafinfo,petiolelength,엽병장,cm,14
332,3,2024-11-01,3,2,leafinfo,leafnumber,엽수,개,6
332,3,2024-11-01,3,2,steminfo,crowndiameter,관부직경,cm,2
332,3,2024-11-01,3,2,plantobjectinfo,fruitingnumber,착과수,개,2
341,3,2024-11-01,4,1,steminfo,plantheight,초장,cm,23
341,3,2024-11-01,4,1,leafinfo,leaflength,엽장,cm,9
341,3,2024-11-01,4,1,leafinfo,leafwidth,엽폭,cm,8
341,3,2024-11-01,4,1,leafinfo,petiolelength,엽병장,cm,14
341,3,2024-11-01,4,1,leafinfo,leafnumber,엽수,개,6
341,3,2024-11-01,4,1,steminfo,crowndiameter,관부직경,cm,2
341,3,2024-11-01,4,1,plantobjectinfo,fruitingnumber,착과수,개,0
342,3,2024-11-01,4,2,steminfo,plantheight,초장,cm,22
342,3,2024-11-01,4,2,leafinfo,leaflength,엽장,cm,9
342,3,2024-11-01,4,2,leafinfo,leafwidth,엽폭,cm,8
342,3,2024-11-01,4,2,leafinfo,petiolelength,엽병장,cm,13
342,3,2024-11-01,4,2,leafinfo,leafnumber,엽수,개,7
342,3,2024-11-01,4,2,steminfo,crowndiameter,관부직경,cm,1.5
342,3,2024-11-01,4,2,plantobjectinfo,fruitingnumber,착과수,개,0
351,3,2024-11-01,5,1,steminfo,plantheight,초장,cm,23
351,3,2024-11-01,5,1,leafinfo,leaflength,엽장,cm,9
351,3,2024-11-01,5,1,leafinfo,leafwidth,엽폭,cm,8
351,3,2024-11-01,5,1,leafinfo,petiolelength,엽병장,cm,14
351,3,2024-11-01,5,1,leafinfo,leafnumber,엽수,개,7
351,3,2024-11-01,5,1,steminfo,crowndiameter,관부직경,cm,1.5
351,3,2024-11-01,5,1,plantobjectinfo,fruitingnumber,착과수,개,0
352,3,2024-11-01,5,2,steminfo,plantheight,초장,cm,24
352,3,2024-11-01,5,2,leafinfo,leaflength,엽장,cm,10
352,3,2024-11-01,5,2,leafinfo,leafwidth,엽폭,cm,8
352,3,2024-11-01,5,2,leafinfo,petiolelength,엽병장,cm,13
352,3,2024-11-01,5,2,leafinfo,leafnumber,엽수,개,6
352,3,2024-11-01,5,2,steminfo,crowndiameter,관부직경,cm,1.5
352,3,2024-11-01,5,2,plantobjectinfo,fruitingnumber,착과수,개,0
311,3,2024-11-04,1,1,steminfo,plantheight,초장,cm,21
311,3,2024-11-04,1,1,leafinfo,leaflength,엽장,cm,10
311,3,2024-11-04,1,1,leafinfo,leafwidth,엽폭,cm,9
311,3,2024-11-04,1,1,leafinfo,petiolelength,엽병장,cm,11
311,3,2024-11-04,1,1,leafinfo,leafnumber,엽수,개,7
311,3,2024-11-04,1,1,steminfo,crowndiameter,관부직경,cm,1.5
311,3,2024-11-04,1,1,plantobjectinfo,fruitingnumber,착과수,개,0
312,3,2024-11-04,1,2,steminfo,plantheight,초장,cm,23
312,3,2024-11-04,1,2,leafinfo,leaflength,엽장,cm,11
312,3,2024-11-04,1,2,leafinfo,leafwidth,엽폭,cm,9
312,3,2024-11-04,1,2,leafinfo,petiolelength,엽병장,cm,12
312,3,2024-11-04,1,2,leafinfo,leafnumber,엽수,개,6
312,3,2024-11-04,1,2,steminfo,crowndiameter,관부직경,cm,2
312,3,2024-11-04,1,2,plantobjectinfo,fruitingnumber,착과수,개,0
321,3,2024-11-04,2,1,steminfo,plantheight,초장,cm,23
321,3,2024-11-04,2,1,leafinfo,leaflength,엽장,cm,12
321,3,2024-11-04,2,1,leafinfo,leafwidth,엽폭,cm,10
321,3,2024-11-04,2,1,leafinfo,petiolelength,엽병장,cm,11
321,3,2024-11-04,2,1,leafinfo,leafnumber,엽수,개,6
321,3,2024-11-04,2,1,steminfo,crowndiameter,관부직경,cm,2
321,3,2024-11-04,2,1,plantobjectinfo,fruitingnumber,착과수,개,0
322,3,2024-11-04,2,2,steminfo,plantheight,초장,cm,25
322,3,2024-11-04,2,2,leafinfo,leaflength,엽장,cm,11
322,3,2024-11-04,2,2,leafinfo,leafwidth,엽폭,cm,10
322,3,2024-11-04,2,2,leafinfo,petiolelength,엽병장,cm,14
322,3,2024-11-04,2,2,leafinfo,leafnumber,엽수,개,7
322,3,2024-11-04,2,2,steminfo,crowndiameter,관부직경,cm,2
322,3,2024-11-04,2,2,plantobjectinfo,fruitingnumber,착과수,개,0
331,3,2024-11-04,3,1,steminfo,plantheight,초장,cm,21
331,3,2024-11-04,3,1,leafinfo,leaflength,엽장,cm,11
331,3,2024-11-04,3,1,leafinfo,leafwidth,엽폭,cm,9
331,3,2024-11-04,3,1,leafinfo,petiolelength,엽병장,cm,10
331,3,2024-11-04,3,1,leafinfo,leafnumber,엽수,개,6
331,3,2024-11-04,3,1,steminfo,crowndiameter,관부직경,cm,1.5
331,3,2024-11-04,3,1,plantobjectinfo,fruitingnumber,착과수,개,0
332,3,2024-11-04,3,2,steminfo,plantheight,초장,cm,25
332,3,2024-11-04,3,2,leafinfo,leaflength,엽장,cm,11
332,3,2024-11-04,3,2,leafinfo,leafwidth,엽폭,cm,10
332,3,2024-11-04,3,2,leafinfo,petiolelength,엽병장,cm,14
332,3,2024-11-04,3,2,leafinfo,leafnumber,엽수,개,7
332,3,2024-11-04,3,2,steminfo,crowndiameter,관부직경,cm,2
332,3,2024-11-04,3,2,plantobjectinfo,fruitingnumber,착과수,개,1
341,3,2024-11-04,4,1,steminfo,plantheight,초장,cm,24
341,3,2024-11-04,4,1,leafinfo,leaflength,엽장,cm,10
341,3,2024-11-04,4,1,leafinfo,leafwidth,엽폭,cm,9
341,3,2024-11-04,4,1,leafinfo,petiolelength,엽병장,cm,14
341,3,2024-11-04,4,1,leafinfo,leafnumber,엽수,개,6
341,3,2024-11-04,4,1,steminfo,crowndiameter,관부직경,cm,2
341,3,2024-11-04,4,1,plantobjectinfo,fruitingnumber,착과수,개,0
342,3,2024-11-04,4,2,steminfo,plantheight,초장,cm,23
342,3,2024-11-04,4,2,leafinfo,leaflength,엽장,cm,10
342,3,2024-11-04,4,2,leafinfo,leafwidth,엽폭,cm,9
342,3,2024-11-04,4,2,leafinfo,petiolelength,엽병장,cm,13
342,3,2024-11-04,4,2,leafinfo,leafnumber,엽수,개,7
342,3,2024-11-04,4,2,steminfo,crowndiameter,관부직경,cm,1.5
342,3,2024-11-04,4,2,plantobjectinfo,fruitingnumber,착과수,개,0
351,3,2024-11-04,5,1,steminfo,plantheight,초장,cm,24
351,3,2024-11-04,5,1,leafinfo,leaflength,엽장,cm,10
351,3,2024-11-04,5,1,leafinfo,leafwidth,엽폭,cm,9
351,3,2024-11-04,5,1,leafinfo,petiolelength,엽병장,cm,14
351,3,2024-11-04,5,1,leafinfo,leafnumber,엽수,개,7
351,3,2024-11-04,5,1,steminfo,crowndiameter,관부직경,cm,1.5
351,3,2024-11-04,5,1,plantobjectinfo,fruitingnumber,착과수,개,0
352,3,2024-11-04,5,2,steminfo,plantheight,초장,cm,25
352,3,2024-11-04,5,2,leafinfo,leaflength,엽장,cm,11
352,3,2024-11-04,5,2,leafinfo,leafwidth,엽폭,cm,9
352,3,2024-11-04,5,2,leafinfo,petiolelength,엽병장,cm,14
352,3,2024-11-04,5,2,leafinfo,leafnumber,엽수,개,6
352,3,2024-11-04,5,2,steminfo,crowndiameter,관부직경,cm,1.5
352,3,2024-11-04,5,2,plantobjectinfo,fruitingnumber,착과수,개,0
311,3,2024-11-11,1,1,steminfo,plantheight,초장,cm,21
311,3,2024-11-11,1,1,leafinfo,leaflength,엽장,cm,10
311,3,2024-11-11,1,1,leafinfo,leafwidth,엽폭,cm,9
311,3,2024-11-11,1,1,leafinfo,petiolelength,엽병장,cm,11
311,3,2024-11-11,1,1,leafinfo,leafnumber,엽수,개,6
311,3,2024-11-11,1,1,steminfo,crowndiameter,관부직경,cm,1.5
311,3,2024-11-11,1,1,plantobjectinfo,fruitingnumber,착과수,개,0
312,3,2024-11-11,1,2,steminfo,plantheight,초장,cm,24
312,3,2024-11-11,1,2,leafinfo,leaflength,엽장,cm,11
312,3,2024-11-11,1,2,leafinfo,leafwidth,엽폭,cm,9
312,3,2024-11-11,1,2,leafinfo,petiolelength,엽병장,cm,13
312,3,2024-11-11,1,2,leafinfo,leafnumber,엽수,개,6
312,3,2024-11-11,1,2,steminfo,crowndiameter,관부직경,cm,2
312,3,2024-11-11,1,2,plantobjectinfo,fruitingnumber,착과수,개,0
321,3,2024-11-11,2,1,steminfo,plantheight,초장,cm,23
321,3,2024-11-11,2,1,leafinfo,leaflength,엽장,cm,12
321,3,2024-11-11,2,1,leafinfo,leafwidth,엽폭,cm,10
321,3,2024-11-11,2,1,leafinfo,petiolelength,엽병장,cm,11
321,3,2024-11-11,2,1,leafinfo,leafnumber,엽수,개,6
321,3,2024-11-11,2,1,steminfo,crowndiameter,관부직경,cm,2
321,3,2024-11-11,2,1,plantobjectinfo,fruitingnumber,착과수,개,0
322,3,2024-11-11,2,2,steminfo,plantheight,초장,cm,26
322,3,2024-11-11,2,2,leafinfo,leaflength,엽장,cm,11
322,3,2024-11-11,2,2,leafinfo,leafwidth,엽폭,cm,10
322,3,2024-11-11,2,2,leafinfo,petiolelength,엽병장,cm,15
322,3,2024-11-11,2,2,leafinfo,leafnumber,엽수,개,6
322,3,2024-11-11,2,2,steminfo,crowndiameter,관부직경,cm,2
322,3,2024-11-11,2,2,plantobjectinfo,fruitingnumber,착과수,개,0
331,3,2024-11-11,3,1,steminfo,plantheight,초장,cm,21
331,3,2024-11-11,3,1,leafinfo,leaflength,엽장,cm,11
331,3,2024-11-11,3,1,leafinfo,leafwidth,엽폭,cm,9
331,3,2024-11-11,3,1,leafinfo,petiolelength,엽병장,cm,10
331,3,2024-11-11,3,1,leafinfo,leafnumber,엽수,개,6
331,3,2024-11-11,3,1,steminfo,crowndiameter,관부직경,cm,1.5
331,3,2024-11-11,3,1,plantobjectinfo,fruitingnumber,착과수,개,0
332,3,2024-11-11,3,2,steminfo,plantheight,초장,cm,25
332,3,2024-11-11,3,2,leafinfo,leaflength,엽장,cm,11
332,3,2024-11-11,3,2,leafinfo,leafwidth,엽폭,cm,10
332,3,2024-11-11,3,2,leafinfo,petiolelength,엽병장,cm,14
332,3,2024-11-11,3,2,leafinfo,leafnumber,엽수,개,6
332,3,2024-11-11,3,2,steminfo,crowndiameter,관부직경,cm,2
332,3,2024-11-11,3,2,plantobjectinfo,fruitingnumber,착과수,개,3
341,3,2024-11-11,4,1,steminfo,plantheight,초장,cm,24
341,3,2024-11-11,4,1,leafinfo,leaflength,엽장,cm,10
341,3,2024-11-11,4,1,leafinfo,leafwidth,엽폭,cm,9
341,3,2024-11-11,4,1,leafinfo,petiolelength,엽병장,cm,14
341,3,2024-11-11,4,1,leafinfo,leafnumber,엽수,개,6
341,3,2024-11-11,4,1,steminfo,crowndiameter,관부직경,cm,2
341,3,2024-11-11,4,1,plantobjectinfo,fruitingnumber,착과수,개,0
342,3,2024-11-11,4,2,steminfo,plantheight,초장,cm,23
342,3,2024-11-11,4,2,leafinfo,leaflength,엽장,cm,10
342,3,2024-11-11,4,2,leafinfo,leafwidth,엽폭,cm,9
342,3,2024-11-11,4,2,leafinfo,petiolelength,엽병장,cm,13
342,3,2024-11-11,4,2,leafinfo,leafnumber,엽수,개,6
342,3,2024-11-11,4,2,steminfo,crowndiameter,관부직경,cm,1.5
342,3,2024-11-11,4,2,plantobjectinfo,fruitingnumber,착과수,개,0
351,3,2024-11-11,5,1,steminfo,plantheight,초장,cm,25
351,3,2024-11-11,5,1,leafinfo,leaflength,엽장,cm,10
351,3,2024-11-11,5,1,leafinfo,leafwidth,엽폭,cm,9
351,3,2024-11-11,5,1,leafinfo,petiolelength,엽병장,cm,15
351,3,2024-11-11,5,1,leafinfo,leafnumber,엽수,개,6
351,3,2024-11-11,5,1,steminfo,crowndiameter,관부직경,cm,1.5
351,3,2024-11-11,5,1,plantobjectinfo,fruitingnumber,착과수,개,0
352,3,2024-11-11,5,2,steminfo,plantheight,초장,cm,25
352,3,2024-11-11,5,2,leafinfo,leaflength,엽장,cm,11
352,3,2024-11-11,5,2,leafinfo,leafwidth,엽폭,cm,9
352,3,2024-11-11,5,2,leafinfo,petiolelength,엽병장,cm,14
352,3,2024-11-11,5,2,leafinfo,leafnumber,엽수,개,5
352,3,2024-11-11,5,2,steminfo,crowndiameter,관부직경,cm,1.5
352,3,2024-11-11,5,2,plantobjectinfo,fruitingnumber,착과수,개,0
311,3,2024-11-18,1,1,steminfo,plantheight,초장,cm,23
311,3,2024-11-18,1,1,leafinfo,leaflength,엽장,cm,10
311,3,2024-11-18,1,1,leafinfo,leafwidth,엽폭,cm,9
311,3,2024-11-18,1,1,leafinfo,petiolelength,엽병장,cm,13
311,3,2024-11-18,1,1,leafinfo,leafnumber,엽수,개,7
311,3,2024-11-18,1,1,steminfo,crowndiameter,관부직경,cm,1.5
311,3,2024-11-18,1,1,plantobjectinfo,fruitingnumber,착과수,개,0
312,3,2024-11-18,1,2,steminfo,plantheight,초장,cm,24
312,3,2024-11-18,1,2,leafinfo,leaflength,엽장,cm,11
312,3,2024-11-18,1,2,leafinfo,leafwidth,엽폭,cm,9
312,3,2024-11-18,1,2,leafinfo,petiolelength,엽병장,cm,13
312,3,2024-11-18,1,2,leafinfo,leafnumber,엽수,개,7
312,3,2024-11-18,1,2,steminfo,crowndiameter,관부직경,cm,2
312,3,2024-11-18,1,2,plantobjectinfo,fruitingnumber,착과수,개,0
321,3,2024-11-18,2,1,steminfo,plantheight,초장,cm,24
321,3,2024-11-18,2,1,leafinfo,leaflength,엽장,cm,12
321,3,2024-11-18,2,1,leafinfo,leafwidth,엽폭,cm,10
321,3,2024-11-18,2,1,leafinfo,petiolelength,엽병장,cm,12
321,3,2024-11-18,2,1,leafinfo,leafnumber,엽수,개,7
321,3,2024-11-18,2,1,steminfo,crowndiameter,관부직경,cm,2
321,3,2024-11-18,2,1,plantobjectinfo,fruitingnumber,착과수,개,0
322,3,2024-11-18,2,2,steminfo,plantheight,초장,cm,26
322,3,2024-11-18,2,2,leafinfo,leaflength,엽장,cm,11
322,3,2024-11-18,2,2,leafinfo,leafwidth,엽폭,cm,10
322,3,2024-11-18,2,2,leafinfo,petiolelength,엽병장,cm,15
322,3,2024-11-18,2,2,leafinfo,leafnumber,엽수,개,7
322,3,2024-11-18,2,2,steminfo,crowndiameter,관부직경,cm,2
322,3,2024-11-18,2,2,plantobjectinfo,fruitingnumber,착과수,개,0
